trial_id,pipeline,log,repeat,duration_s,trainer,available_s,cache_fingerprint,center_s,experiment,random_fraction,start_s,stop_s,time_basis
1547220e91bca23e,front,log-0048,3,5.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,327.23615291828804,332.23615291828804,active
e862577ce5287311,front,log-0048,3,5.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,327.23615291828804,332.23615291828804,active
0eb23171fad54bec,front,log-0048,3,10.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,324.73615291828804,334.73615291828804,active
2badf1f9f17672d2,front,log-0048,3,10.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,324.73615291828804,334.73615291828804,active
6f28aebbbde0c79a,front,log-0048,3,40.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,309.73615291828804,349.73615291828804,active
715b99c06a5f7784,front,log-0048,3,40.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,329.73615291828804,random-window-front-v2,0.9769623798835735,309.73615291828804,349.73615291828804,active
df8b819b77cc2891,front,log-0048,4,1.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,31.34708374423031,32.34708374423031,active
4c3d347a2a403c22,front,log-0048,4,1.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,31.34708374423031,32.34708374423031,active
10f9e4c102baaf8d,front,log-0048,4,2.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,30.84708374423031,32.84708374423031,active
9913e2bb3362d1fa,front,log-0048,4,2.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,30.84708374423031,32.84708374423031,active
2c6444f44c40529d,front,log-0048,4,5.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,29.34708374423031,34.34708374423031,active
919e789d396f2f67,front,log-0048,4,5.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,29.34708374423031,34.34708374423031,active
2a07da318e3f994c,front,log-0048,4,10.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,26.84708374423031,36.84708374423031,active
ec58449b61cd8bc6,front,log-0048,4,10.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,26.84708374423031,36.84708374423031,active
ca59cc4f2ed5228a,front,log-0048,4,40.0,self-supervised,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,11.84708374423031,51.84708374423031,active
3085f3cf3d871dd1,front,log-0048,4,40.0,oracle-power,357.0399999999999,159cb65fea2d2c79a359662e94950737e94f2f649a8c56b02f3783cdd3d4d5fd,31.84708374423031,random-window-front-v2,0.037367788746626024,11.84708374423031,51.84708374423031,active
c17a59f5002a9345,front,log-0049,0,1.0,self-supervised,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,169.68577902268544,170.68577902268544,active
a0e03f7893f36126,front,log-0049,0,1.0,oracle-power,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,169.68577902268544,170.68577902268544,active
f33a51875459aaa1,front,log-0049,0,2.0,self-supervised,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,169.18577902268544,171.18577902268544,active
ae6b6bd36feacb47,front,log-0049,0,2.0,oracle-power,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,169.18577902268544,171.18577902268544,active
966d7302971a447e,front,log-0049,0,5.0,self-supervised,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,167.68577902268544,172.68577902268544,active
826d4005e9c68bbf,front,log-0049,0,5.0,oracle-power,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,167.68577902268544,172.68577902268544,active
896101b3e1c1b62a,front,log-0049,0,10.0,self-supervised,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,165.18577902268544,175.18577902268544,active
78f31df56a2b95ff,front,log-0049,0,10.0,oracle-power,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,165.18577902268544,175.18577902268544,active
1abf723c5b2caba7,front,log-0049,0,40.0,self-supervised,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,150.18577902268544,190.18577902268544,active
1bd2afe94e9bb3a0,front,log-0049,0,40.0,oracle-power,212.64000000000013,6e2dd32802d623097b8d4e156e25faefa5d6ad14dbeffc292b43c34516adefc5,170.18577902268544,random-window-front-v2,0.8699361620869168,150.18577902268544,190.18577902268544,active
